Platform,Run,SRA_Sample,Instrument,LibraryLayout,Assay_Type,LibrarySelection,LibrarySource,Organism,geo_loc_name,host,host_disease,Consent,LibType
ILLUMINA,SRR11587602,SRS6517448,Illumina MiSeq,PAIRED,WGS,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: New York,Panthera tigris jacksoni,Severe acute respiratory syndrome coronavirus 2,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11587606,SRS6517448,Illumina MiSeq,PAIRED,WGS,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: New York,Panthera tigris jacksoni,Severe acute respiratory syndrome coronavirus 2,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11607709,SRS6534261,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Washington,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11607710,SRS6534261,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Washington,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11607707,SRS6534262,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Washington,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11607708,SRS6534262,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Washington,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192446,SRS6983048,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192445,SRS6983049,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192444,SRS6983050,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192443,SRS6983051,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CO,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192442,SRS6983052,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CO,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192441,SRS6983053,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:HI,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192440,SRS6983054,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:HI,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192439,SRS6983055,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:IN,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192438,SRS6983056,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192437,SRS6983057,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192436,SRS6983058,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192435,SRS6983059,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192434,SRS6983060,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192433,SRS6983061,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192432,SRS6983062,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192431,SRS6983063,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192430,SRS6983064,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192429,SRS6983065,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192428,SRS6983066,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192427,SRS6983067,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192426,SRS6983068,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192425,SRS6983069,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192424,SRS6983070,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:OK,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192423,SRS6983071,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192422,SRS6983072,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:WA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192421,SRS6983073,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:WA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192420,SRS6983074,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192419,SRS6983075,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192418,SRS6983076,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192417,SRS6983077,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192416,SRS6983078,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12192415,SRS6983079,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12008188,SRS6836072,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: NY,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12008187,SRS6836073,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: WA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12008186,SRS6836074,NextSeq 500,PAIRED,WGS,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: CA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11945456,SRS6789482,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Morocco,Homo sapiens,NA,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030625,SRS6853496,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030624,SRS6853497,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030623,SRS6853498,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030622,SRS6853499,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030621,SRS6853500,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030620,SRS6853501,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030619,SRS6853502,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030618,SRS6853503,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030617,SRS6853504,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030616,SRS6853505,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030615,SRS6853506,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030614,SRS6853507,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030613,SRS6853508,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030612,SRS6853509,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030611,SRS6853510,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030610,SRS6853511,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030609,SRS6853512,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030608,SRS6853513,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030607,SRS6853514,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030606,SRS6853515,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030605,SRS6853516,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030604,SRS6853517,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030603,SRS6853518,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030602,SRS6853519,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030601,SRS6853520,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030600,SRS6853521,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030599,SRS6853522,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030598,SRS6853523,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030597,SRS6853524,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030596,SRS6853525,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030595,SRS6853526,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030594,SRS6853527,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030593,SRS6853528,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030592,SRS6853529,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030591,SRS6853530,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030590,SRS6853531,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030589,SRS6853532,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030588,SRS6853533,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030587,SRS6853534,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030586,SRS6853535,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030585,SRS6853536,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030584,SRS6853537,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030583,SRS6853538,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030582,SRS6853539,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030581,SRS6853540,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR12030580,SRS6853541,Illumina MiSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Qatar,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
